14,27,27,27
68,68,68,18
33,83,3,3
8,8,14,-1
29,29,29,91
93,93,93,19
90,90,93,93
84,84,84,19
65,65,83,67
28,28,59,65
99,99,84,-1
41,69,-1,-1
47,16,16,16
36,11,11,41
84,84,84,68
37,37,37,3
39,91,-1,-1
94,67,-1,-1
30,27,-1,-1
92,92,61,83
21,26,26,26
53,53,53,53
48,53,53,53
85,85,19,33
51,32,72,72
22,50,-1,-1
3,15,-1,-1
47,3,-1,-1
45,68,16,16
6,98,49,-1
58,53,-1,-1
3,11,-1,-1
73,58,-1,-1
76,76,76,65
51,59,81,-1
43,4,41,-1
66,76,-1,-1
40,40,6,76
33,77,77,98
33,33,15,-1
85,73,-1,-1
20,54,-1,-1
47,4,4,4
6,6,84,-1
25,27,27,27
80,61,-1,-1
70,77,-1,-1
54,54,15,73
50,50,76,-1
77,77,77,97
37,37,37,37
25,29,-1,-1
29,29,29,21
62,62,40,40
52,61,61,97
98,98,98,98
75,43,-1,-1
0,7,-1,-1
63,54,54,7
60,27,72,58
96,91,-1,-1
30,30,98,-1
41,41,61,61
75,91,-1,-1
4,4,4,-1
1,1,1,36
92,70,-1,-1
27,6,-1,-1
77,0,-1,-1
1,54,-1,-1
9,9,35,-1
14,14,14,6
5,27,81,-1
8,11,65,25
63,63,63,25
53,53,53,21
28,8,61,-1
56,56,56,33
1,43,-1,-1
54,96,-1,-1
85,55,-1,-1
90,41,50,-1
44,83,-1,-1
72,53,3,61
44,44,41,-1
25,25,96,-1
30,58,58,58
22,67,-1,-1
57,57,3,3
45,32,76,68
41,41,81,-1
80,80,80,80
2,2,61,-1
93,93,93,93
65,67,-1,-1
10,98,7,-1
19,58,4,-1
42,83,79,79
79,76,76,84
10,61,-1,-1
31,31,31,32
48,48,55,55
12,50,-1,-1
94,94,69,70
54,4,4,4
72,72,72,72
64,3,3,62
69,32,42,-1
85,85,90,25
25,73,-1,-1
51,4,97,98
29,16,44,73
98,6,-1,-1
80,80,65,-1
40,98,-1,-1
86,86,61,25
32,68,69,-1
2,15,-1,-1
23,61,15,-1
22,58,19,-1
19,19,19,93
36,8,49,49
9,9,7,-1
94,46,46,70
13,13,53,53
17,67,67,67
73,73,40,98
88,62,-1,-1
15,15,15,15
71,71,71,6
93,93,-1,-1
34,42,42,42
34,42,6,6
23,59,88,33
30,42,42,53
81,19,16,3
5,5,5,15
39,39,97,-1
52,52,52,88
70,97,97,27
91,73,35,35
95,95,67,67
76,1,-1,-1
36,21,0,-1
25,7,-1,-1
74,0,-1,-1
63,63,41,-1
8,11,-1,-1
96,15,-1,-1
9,9,40,68
36,91,-1,-1
49,62,-1,-1
45,62,-1,-1
51,72,-1,-1
14,14,11,11
0,43,65,65
58,58,72,49
65,65,65,3
6,6,35,91
52,52,52,61
74,74,74,35
42,42,42,49
3,16,-1,-1
92,92,1,-1
95,54,26,26
12,12,3,-1
48,96,-1,-1
49,49,73,-1
51,51,11,77
44,44,36,-1
25,67,-1,-1
41,27,6,83
81,40,-1,-1
19,58,-1,-1
90,43,-1,-1
9,9,4,58
31,75,41,-1
55,83,83,83
23,23,23,23
63,11,7,7
45,49,-1,-1
57,14,25,77
39,1,1,25
61,61,61,3
58,7,-1,-1
40,40,40,54
43,29,29,73
30,72,-1,-1
64,96,-1,-1
59,16,40,-1
90,90,43,42
25,25,25,75
78,18,-1,-1
60,60,42,73
2,2,44,44
46,46,11,62
78,67,67,67
95,59,-1,-1
46,46,4,4
86,97,97,27
66,47,-1,-1
46,26,97,98
84,25,-1,-1
89,90,90,90
40,40,42,42
24,24,24,15
5,5,47,-1
15,49,40,-1
77,1,55,55
65,65,27,-1
96,96,96,70
23,73,73,73
67,67,0,49
57,96,15,15
71,14,14,14
97,96,27,-1
77,1,-1,-1
77,42,-1,-1
97,84,-1,-1
35,35,18,18
40,40,21,-1
84,69,-1,-1
74,74,74,74
95,35,54,-1
58,8,-1,-1
13,13,13,13
9,68,4,-1
86,86,81,-1
75,67,67,75
25,61,-1,-1
6,18,-1,-1
49,73,-1,-1
98,6,-1,-1
76,76,76,76
23,23,23,33
79,67,3,47
91,96,-1,-1
12,12,12,47
15,15,83,-1
19,19,7,98
62,62,19,-1
66,42,77,-1
67,0,35,35
26,81,-1,-1
60,60,16,16
94,4,4,26
8,8,8,91
15,19,21,-1
60,27,-1,-1
71,71,18,18
93,93,35,-1
17,40,-1,-1
30,25,-1,-1
81,19,19,19
72,11,-1,-1
74,0,0,16
1,93,93,35
68,19,19,25
87,43,-1,-1
41,16,16,16
32,18,-1,-1
77,14,-1,-1
90,96,-1,-1
65,65,27,-1
30,62,62,49
28,49,8,-1
5,0,65,65
75,90,68,79
84,84,84,84
56,88,-1,-1
28,28,11,75
95,43,-1,-1
36,36,36,-1
7,98,98,98
89,25,21,58
35,35,73,-1
6,36,76,79
76,83,-1,-1
97,8,-1,-1
48,58,-1,-1
27,27,27,-1
52,72,-1,-1
46,36,42,54
0,84,84,84
55,46,-1,-1
42,43,-1,-1
65,0,-1,-1
12,93,54,77
10,50,50,-1
84,84,93,69
7,77,-1,-1
94,94,94,94
83,44,-1,-1
64,96,96,96
46,81,-1,-1
30,16,16,16
57,72,14,-1
88,79,79,79
40,3,3,49
0,29,-1,-1
64,96,42,42
71,71,71,84
89,11,-1,-1
34,61,36,25
39,72,-1,-1
81,0,-1,-1
1,25,-1,-1
99,67,67,98
8,40,-1,-1
8,8,11,3
45,45,45,33
10,68,65,-1
29,29,29,11
26,26,26,67
8,19,83,-1
86,86,86,86
93,21,-1,-1
7,7,7,7
7,7,-1,-1
27,27,4,4
73,29,-1,-1
54,54,54,7
93,93,93,-1
28,3,3,3
91,32,19,16
5,47,-1,-1
75,75,75,75
82,97,-1,-1
50,79,-1,-1
54,54,54,32
92,77,-1,-1
81,29,29,29
5,75,75,36
78,8,18,-1
0,27,27,35
80,80,54,54
83,84,-1,-1
66,66,66,66
11,11,77,-1
73,73,15,-1
75,75,75,75
11,83,83,19
0,77,77,19
60,40,-1,-1
71,84,-1,-1
91,36,36,36
66,43,-1,-1
95,95,47,77
12,12,12,8
64,64,81,-1
82,82,82,73
47,77,-1,-1
49,49,88,-1
24,24,97,75
30,30,8,-1
60,54,54,54
85,47,25,-1
29,29,3,3
63,11,11,11
37,77,-1,-1
80,65,-1,-1
15,3,46,46
28,59,-1,-1
2,50,50,-1
90,73,73,0
72,26,26,26
99,49,49,59
54,19,0,-1
50,50,50,50
52,52,91,-1
60,62,-1,-1
31,93,-1,-1
77,77,77,6
28,28,28,28
85,85,85,76
95,95,95,95
17,11,-1,-1
59,43,-1,-1
67,91,30,-1
14,29,29,65
23,40,-1,-1
54,54,54,54
81,81,81,81
93,88,-1,-1
89,91,-1,-1
67,14,-1,-1
84,84,84,84
9,9,79,-1
17,17,98,-1
67,70,6,6
15,15,62,16
3,3,3,3
3,49,-1,-1
86,86,43,-1
19,19,43,62
44,44,73,-1
2,2,2,2
44,44,16,16
39,39,1,1
80,25,-1,-1
11,46,75,3
54,54,19,-1
28,27,6,76
88,88,61,40
85,81,-1,-1
9,15,-1,-1
25,67,32,-1
94,7,-1,-1
38,29,-1,-1
10,10,27,27
16,58,25,-1
78,44,-1,-1
64,4,-1,-1
20,50,68,-1
98,49,-1,-1
13,19,-1,-1
20,20,20,61
3,8,-1,-1
49,40,40,-1
34,34,73,-1
47,53,53,53
65,3,-1,-1
94,94,19,27
6,54,54,54
31,31,69,-1
89,93,93,93
94,94,94,94
73,93,-1,-1
16,91,-1,-1
14,70,54,54
25,68,-1,-1
37,19,58,-1
3,3,3,65
66,66,69,59
37,37,61,-1
45,4,-1,-1
57,16,16,16
97,97,50,50
57,57,19,21
94,94,94,26
14,97,97,97
92,61,-1,-1
21,59,-1,-1
12,97,97,84
68,68,27,-1
82,82,73,-1
3,15,-1,-1
62,30,-1,-1
34,36,98,-1
80,80,11,-1
86,70,-1,-1
6,6,33,-1
43,43,53,-1
55,70,-1,-1
56,56,68,-1
42,68,93,-1
38,15,15,15
48,48,48,79
75,75,75,75
52,97,8,-1
33,97,-1,-1
75,3,75,-1
77,77,93,-1
15,15,-1,-1
71,40,40,40
20,93,-1,-1
82,82,83,81
12,19,79,-1
96,96,96,96
10,3,-1,-1
45,49,-1,-1
99,76,-1,-1
54,35,41,41
18,18,1,43
65,97,67,-1
53,53,76,-1
38,38,38,11
68,68,68,61
88,69,-1,-1
53,70,33,33
18,55,-1,-1
38,59,-1,-1
30,96,-1,-1
6,83,-1,-1
44,44,44,15
41,41,41,41
35,90,-1,-1
60,60,58,-1
40,36,-1,-1
91,91,6,-1
12,12,1,1
26,16,15,72
13,13,13,36
32,32,32,54
65,65,96,-1
13,13,13,58
22,53,11,26
17,17,17,83
22,22,3,3
79,16,-1,-1
14,14,14,14
99,83,83,72
15,16,-1,-1
49,61,21,-1
82,82,50,-1
82,82,83,83
53,69,-1,-1
98,98,67,67
77,19,15,-1
51,59,59,4
3,3,1,-1
97,67,67,32
21,33,-1,-1
6,27,-1,-1
28,58,76,73
10,10,65,-1
5,98,-1,-1
23,23,23,73
32,30,30,67
33,43,-1,-1
54,54,54,54
4,49,-1,-1
2,2,29,29
27,4,4,47
89,89,50,-1
94,7,68,-1
11,46,-1,-1
53,21,40,-1
47,47,47,47
97,84,84,84
23,23,42,29
49,49,42,42
5,5,75,-1
30,32,72,-1
57,97,98,40
24,90,-1,-1
63,63,73,1
4,4,4,4
21,21,29,29
80,65,65,65
1,8,11,-1
16,16,-1,-1
81,81,35,41
51,67,-1,-1
38,59,-1,-1
73,6,69,-1
43,1,1,25
83,83,35,-1
0,73,-1,-1
68,50,-1,-1
10,44,44,81
96,44,-1,-1
61,40,49,75
41,90,90,70
60,60,60,81
54,54,54,54
71,71,16,96
75,75,29,8
59,59,21,21
7,7,43,-1
5,41,-1,-1
53,26,-1,-1
39,39,84,-1
80,80,80,1
86,86,86,81
28,97,-1,-1
35,35,-1,-1
75,61,-1,-1
63,63,15,-1
10,73,75,-1
69,79,-1,-1
28,69,-1,-1
69,79,-1,-1
70,33,-1,-1
51,98,-1,-1
10,10,62,-1
83,83,73,15
12,6,-1,-1
15,41,41,1
13,58,4,-1
31,88,-1,-1
26,26,26,81
37,37,15,-1
70,88,1,-1
90,93,93,93
83,83,98,96
64,90,90,41
29,29,11,-1
96,62,96,-1
79,55,55,55
56,56,33,40
34,42,61,75
94,70,75,75
99,96,-1,-1
50,59,59,53
76,76,76,76
39,39,67,67
57,61,83,-1
10,46,4,8
93,93,93,93
63,63,63,61
10,10,81,81
99,16,41,41
73,49,-1,-1
54,54,70,-1
56,7,69,-1
99,77,-1,-1
15,15,15,15
68,68,93,11
27,40,-1,-1
38,38,29,-1
0,47,25,-1
59,62,-1,-1
95,75,-1,-1
83,36,-1,-1
49,49,88,-1
40,67,-1,-1
98,73,0,0
56,29,49,-1
89,79,1,1
85,81,19,-1
20,20,68,32
95,95,95,30
8,8,8,8
2,35,25,25
44,15,15,70
16,16,96,96
65,3,-1,-1
35,70,69,83
81,81,35,18
62,49,-1,-1
92,1,1,73
16,16,16,16
84,84,84,84
8,8,8,0
17,17,49,-1
35,84,73,44
55,32,-1,-1
96,96,79,53
57,3,-1,-1
17,96,-1,-1
68,68,91,-1
13,13,83,81
50,49,25,-1
88,88,26,26
97,97,-1,-1
81,55,-1,-1
5,97,97,67
70,68,-1,-1
65,27,-1,-1
28,28,69,-1
80,80,80,8
89,89,21,-1
99,6,-1,-1
58,58,58,58
13,58,58,11
63,63,63,63
31,11,62,-1
61,14,-1,-1
71,18,-1,-1
29,29,29,29
86,86,25,-1
97,93,61,-1
28,43,-1,-1
3,3,26,26
31,1,27,67
57,76,76,15
10,10,10,10
26,26,26,49
29,29,29,73
30,21,21,6
63,96,-1,-1
35,35,70,75
44,44,73,-1
20,14,29,-1
20,98,98,84
53,69,-1,-1
57,57,57,15
41,41,61,-1
61,4,4,18
38,11,-1,-1
95,95,41,-1
6,6,35,-1
25,25,29,-1
45,45,53,-1
5,62,77,1
33,33,33,6
89,89,50,50
17,30,-1,-1
11,11,11,21
2,30,-1,-1
59,42,-1,-1
14,14,14,70
84,18,-1,-1
17,17,17,17
56,98,15,-1
2,11,83,-1
80,65,65,96
0,84,84,84
99,76,-1,-1
7,7,7,7
5,21,21,21
67,67,7,98
85,65,65,65
36,55,55,69
19,19,19,43
62,62,59,-1
13,13,14,14
71,71,7,-1
76,76,76,76
13,0,-1,-1
26,65,62,-1
5,5,5,53
12,69,79,-1
94,14,14,14
82,82,82,82
95,30,-1,-1
84,72,72,72
17,3,-1,-1
9,9,18,-1
41,16,41,41
63,62,-1,-1
42,97,-1,-1
3,47,40,-1
29,29,29,29
96,14,14,14
20,26,26,26
42,42,42,42
5,5,84,-1
64,64,49,59
70,70,58,11
84,68,-1,-1
84,84,84,84
63,25,-1,-1
1,27,27,27
26,26,81,44
73,93,88,97
52,52,19,-1
32,32,96,96
97,98,-1,-1
47,50,73,73
49,49,77,98
97,97,90,-1
37,37,75,26
37,37,37,37
59,76,3,3
16,16,21,21
64,73,15,-1
75,75,75,75
48,48,48,48
48,30,98,-1
68,93,69,8
92,77,43,96
22,22,22,22
3,3,76,76
85,85,85,85
83,83,84,84
22,55,35,-1
9,9,3,-1
85,1,-1,-1
86,86,86,86
2,2,29,-1
80,80,93,93
3,6,-1,-1
14,14,75,-1
75,90,-1,-1
61,88,-1,-1
85,72,-1,-1
3,55,-1,-1
27,27,68,69
61,61,97,96
98,98,98,98
99,76,-1,-1
24,29,-1,-1
7,7,29,-1
23,23,23,23
93,35,-1,-1
93,69,69,27
3,3,16,-1
65,65,4,-1
98,88,-1,-1
91,91,81,-1
68,68,68,68
44,96,96,96
31,31,31,50
6,70,30,-1
21,11,-1,-1
98,40,-1,-1
98,18,-1,-1
96,98,-1,-1
66,54,-1,-1
78,78,78,98
37,37,30,-1
65,65,41,-1
88,36,11,-1
10,50,-1,-1
23,6,-1,-1
34,34,8,68
37,68,68,69
66,76,-1,-1
48,48,58,58
50,53,53,53
0,1,1,1
45,45,4,-1
78,47,16,32
37,37,37,30
64,68,68,0
18,93,93,93
71,71,8,-1
69,91,-1,-1
8,68,1,1
25,25,75,75
85,85,8,-1
21,21,58,98
76,69,-1,-1
0,6,6,3
15,55,70,-1
38,38,19,-1
54,54,54,54
82,82,8,-1
97,43,-1,-1
3,54,15,-1
17,3,-1,-1
21,21,50,59
12,12,12,93
76,76,44,6
0,43,-1,-1
35,35,35,35
99,96,-1,-1
96,96,96,96
81,81,-1,-1
36,15,11,11
47,58,-1,-1
34,70,-1,-1
0,0,0,55
59,59,59,7
92,65,96,-1
84,84,7,-1
62,62,96,65
28,28,29,1
45,44,-1,-1
19,19,19,25
13,4,4,4
64,64,53,53
96,50,50,72
33,70,-1,-1
55,55,55,88
79,4,47,47
61,68,-1,-1
54,54,54,54
37,83,83,19
98,70,-1,-1
86,62,-1,-1
8,70,70,70
20,20,98,1
18,18,72,-1
32,19,49,-1
48,88,-1,-1
23,83,-1,-1
71,50,-1,-1
55,55,67,30
44,44,30,50
11,59,59,59
8,19,-1,-1
31,58,19,19
15,15,83,-1
24,27,-1,-1
65,75,-1,-1
67,25,-1,-1
43,15,-1,-1
4,3,3,3
32,32,36,14
97,97,75,16
4,4,0,0
9,9,96,-1
83,16,4,-1
82,42,42,42
24,18,-1,-1
51,14,-1,-1
34,21,21,35
75,75,49,49
79,53,-1,-1
1,1,75,25
24,24,49,-1
97,97,41,75
16,68,68,1
38,38,47,-1
80,65,65,96
6,83,47,25
6,27,69,-1
34,97,97,97
8,59,43,-1
16,21,-1,-1
5,5,47,47
74,74,74,35
13,13,62,96
81,72,-1,-1
3,3,76,-1
88,62,-1,-1
42,36,75,75
60,60,60,60
9,11,61,67
49,21,19,19
78,78,25,-1
20,20,16,16
15,44,65,-1
12,97,-1,-1
31,31,58,-1
74,74,74,74
53,11,-1,-1
57,57,57,25
78,78,78,32
47,47,25,-1
10,10,84,-1
49,33,-1,-1
70,73,73,35
73,73,93,93
94,68,-1,-1
80,1,1,1
91,59,-1,-1
80,73,-1,-1
89,76,76,75
73,73,54,-1
22,6,54,-1
30,30,41,41
90,97,35,7
75,88,-1,-1
50,3,-1,-1
86,76,43,21
17,40,-1,-1
42,77,-1,-1
34,34,21,16
50,41,-1,-1
49,4,-1,-1
86,86,81,-1
68,8,4,4
48,93,-1,-1
70,32,19,19
37,27,-1,-1
85,85,85,11
73,73,73,6
13,32,-1,-1
51,51,51,51
71,71,83,-1
87,46,46,46
94,42,29,-1
89,89,6,29
81,40,40,11
63,63,63,63
15,55,-1,-1
38,93,93,68
77,77,47,67
32,32,19,72
34,6,-1,-1
50,35,93,-1
38,11,44,-1
94,1,30,-1
24,24,18,67
60,59,-1,-1
43,96,58,58
1,1,1,1
67,47,-1,-1
58,58,7,11
77,77,77,6
68,55,-1,-1
84,84,84,72
39,68,-1,-1
95,25,25,25
55,55,27,-1
40,40,1,79
32,32,36,75
80,80,80,15
87,93,-1,-1
96,96,62,-1
92,25,-1,-1
82,55,-1,-1
51,40,-1,-1
73,55,-1,-1
38,38,38,38
33,33,90,-1
24,88,3,-1
85,85,85,85
86,75,-1,-1
80,19,32,-1
79,76,76,15
22,53,-1,-1
68,76,-1,-1
45,98,97,70
90,68,-1,-1
25,27,-1,-1
10,96,96,65
15,65,65,30
60,42,-1,-1
33,33,83,-1
17,67,67,67
96,91,11,-1
38,38,91,-1
99,54,-1,-1
63,96,15,41
15,93,93,-1
41,36,-1,-1
88,69,-1,-1
55,55,55,36
94,94,94,43
97,97,97,97
34,34,34,27
30,58,-1,-1
29,29,29,29
54,90,58,19
39,25,-1,-1
90,90,90,40
23,29,90,-1
67,54,-1,-1
45,83,83,36
99,90,-1,-1
91,1,-1,-1
35,35,35,11
78,78,78,96
54,43,21,93
52,97,97,97
73,73,18,-1
27,29,-1,-1
65,65,44,-1
77,25,75,-1
29,36,67,40
24,24,81,-1
25,25,35,7
68,77,77,16
59,18,-1,-1
80,73,6,-1
49,18,18,90
83,83,83,18
98,98,26,26
54,16,21,-1
90,90,90,90
39,62,40,-1
86,62,-1,-1
57,7,-1,-1
6,67,67,15
33,33,83,-1
7,58,58,7
63,63,63,15
30,30,0,-1
49,49,49,26
55,55,-1,-1
7,97,-1,-1
89,88,-1,-1
75,75,75,72
1,96,98,-1
95,95,6,69
3,3,91,-1
85,4,-1,-1
72,27,77,40
8,8,8,-1
81,91,8,8
38,38,29,79
49,59,59,19
77,77,72,4
8,8,8,97
21,21,21,43
87,87,93,93
98,98,98,98
61,16,-1,-1
49,49,40,-1
57,15,70,-1
15,53,-1,-1
44,81,-1,-1
67,67,67,67
15,72,47,-1
42,49,49,49
72,72,14,14
17,43,-1,-1
42,41,77,16
25,25,25,58
47,47,16,-1
82,75,-1,-1
22,14,-1,-1
59,91,91,29
68,96,-1,-1
85,85,27,27
68,4,42,42
32,69,-1,-1
88,11,-1,-1
23,23,23,91
58,32,0,97
61,61,27,19
63,63,62,61
94,94,76,76
17,93,-1,-1
3,3,3,3
46,91,36,-1
74,1,-1,-1
86,86,46,46
6,43,-1,-1
4,58,58,58
57,57,70,-1
24,24,25,-1
92,68,-1,-1
88,11,-1,-1
93,53,-1,-1
84,84,84,84
55,8,4,79
9,8,-1,-1
43,43,77,-1
20,3,3,3
58,58,25,3
76,76,76,76
34,6,54,40
33,33,33,33
47,3,35,-1
24,24,24,24
99,6,-1,-1
78,78,44,65
75,50,-1,-1
36,3,-1,-1
60,68,-1,-1
68,27,-1,-1
69,69,8,-1
28,54,-1,-1
38,11,8,69
1,1,1,79
71,76,-1,-1
62,14,-1,-1
45,59,-1,-1
30,30,21,-1
24,24,46,46
46,97,-1,-1
85,85,85,85
94,61,-1,-1
72,91,-1,-1
5,5,88,97
26,11,-1,-1
93,90,-1,-1
76,76,76,53
25,19,-1,-1
65,65,65,65
83,83,97,61
18,90,26,54
12,12,12,19
14,14,55,-1
64,3,61,-1
41,1,-1,-1
85,85,85,85
54,54,70,65
79,79,61,-1
69,69,69,50
3,16,16,54
69,88,-1,-1
35,35,35,-1
97,97,97,84
99,65,65,65
31,18,18,68
53,53,53,72
3,3,3,98
49,49,11,-1
71,71,84,84
55,55,30,-1
68,68,68,77
90,43,43,-1
10,10,76,33
36,36,36,36
35,47,-1,-1
59,59,59,98
47,47,49,-1
4,90,90,73
84,84,84,84
32,42,-1,-1
54,49,49,49
29,42,-1,-1
33,33,33,33
58,40,-1,-1
73,73,83,55
39,25,-1,-1
68,7,7,7
75,1,1,1
8,73,44,-1
26,26,26,26
89,89,89,0
16,96,-1,-1
90,73,-1,-1
45,45,18,72
53,67,-1,-1
98,98,98,98
11,36,75,55
31,1,1,16
90,90,35,-1
56,33,-1,-1
6,6,35,-1
93,69,69,77
53,69,-1,-1
77,1,-1,-1
8,8,8,8
16,58,-1,-1
1,11,32,32
56,58,-1,-1
95,95,11,-1
58,58,4,4
5,53,53,53
2,61,11,14
71,84,84,84
73,73,25,-1
13,13,36,-1
18,30,21,61
52,46,46,46
4,91,-1,-1
94,21,19,-1
55,67,-1,-1
12,8,8,14
6,49,-1,-1
36,83,-1,-1
22,22,22,22
91,91,14,72
77,77,6,-1
3,3,3,88
57,75,41,-1
25,62,-1,-1
87,44,11,-1
98,98,98,93
72,72,58,-1
24,97,0,-1
95,96,79,-1
27,73,84,-1
76,76,76,77
44,81,-1,-1
51,67,-1,-1
49,25,73,83
89,29,-1,-1
74,26,-1,-1
2,2,68,93
80,41,41,41
20,16,-1,-1
73,73,46,-1
26,67,-1,-1
94,76,15,15
70,6,69,0
3,75,75,19
28,29,29,21
98,81,83,83
81,67,-1,-1
60,60,60,19
77,77,73,-1
77,72,72,72
41,40,16,16
27,27,1,-1
51,84,84,84
59,59,59,59
86,97,-1,-1
18,90,90,90
23,29,29,16
45,45,26,-1
89,89,89,96
12,83,83,40
39,58,25,-1
16,3,-1,-1
12,12,29,29
55,79,8,-1
27,69,-1,-1
52,97,46,-1
63,73,73,76
31,31,31,90
39,39,77,-1
1,1,33,21
12,12,61,3
99,84,84,84
11,11,11,11
25,25,47,79
21,21,79,-1
19,19,19,19
33,33,33,33
53,36,-1,-1
32,96,79,-1
48,48,58,58
14,62,-1,-1
83,83,61,61
38,38,4,62
30,91,-1,-1
10,10,10,90
86,86,86,86
1,1,1,1
45,45,35,-1
62,62,14,14
82,82,11,11
68,69,-1,-1
74,35,-1,-1
59,46,-1,-1
31,31,31,97
86,30,41,55
9,70,-1,-1
85,85,85,85
76,3,-1,-1
47,47,47,47
59,59,36,36
87,87,90,-1
94,94,46,-1
43,25,21,21
54,54,-1,-1
10,10,10,35
0,4,62,-1
41,16,-1,-1
14,14,88,-1
11,11,11,59
19,19,19,61
54,54,76,79
82,42,-1,-1
3,58,-1,-1
90,90,90,90
37,65,65,49
44,69,53,-1
82,3,3,3
87,25,21,-1
31,40,75,-1
79,79,0,-1
68,61,-1,-1
95,50,50,50
52,41,-1,-1
82,81,-1,-1
54,84,-1,-1
69,84,-1,-1
32,14,97,-1
16,4,81,-1
45,45,45,1
47,72,72,26
22,30,-1,-1
61,61,61,61
0,36,75,76
47,77,-1,-1
99,96,96,96
72,88,-1,-1
27,27,27,81
39,61,55,-1
1,1,1,3
77,47,72,35
42,75,3,18
38,3,19,-1
19,81,32,42
53,53,53,43
95,1,1,1
78,58,58,58
55,32,42,54
73,73,35,-1
56,56,33,-1
57,57,16,98
96,96,62,59
27,27,27,27
74,58,58,58
13,13,25,25
69,53,53,53
6,40,40,35
68,18,-1,-1
12,21,21,32
25,25,49,-1
78,78,67,-1
45,59,-1,-1
32,0,40,15
43,96,96,43
83,84,72,-1
84,84,84,-1
79,79,-1,-1
4,47,-1,-1
23,40,-1,-1
39,39,39,81
57,57,73,-1
10,50,-1,-1
83,83,36,-1
76,84,-1,-1
24,97,97,36
42,42,7,-1
66,59,-1,-1
57,57,57,57
97,68,-1,-1
93,93,35,-1
58,58,58,27
73,73,42,61
61,61,25,25
48,48,48,48
72,32,-1,-1
33,6,-1,-1
59,59,59,59
63,67,-1,-1
9,79,1,-1
49,16,96,-1
66,66,66,49
75,43,32,-1
28,28,90,97
88,49,-1,-1
16,77,-1,-1
37,16,-1,-1
60,60,62,-1
88,88,90,-1
7,68,69,69
35,40,-1,-1
64,96,96,43
80,65,-1,-1
27,27,27,25
33,33,15,15
29,75,75,11
71,7,54,-1
90,90,90,43
38,76,76,76
13,13,13,40
1,29,-1,-1
42,32,-1,-1
89,19,19,19
16,42,-1,-1
25,25,27,-1
12,3,-1,-1
21,21,91,-1
2,77,77,27
68,68,68,3
93,72,72,91
29,29,29,47
30,30,33,-1
95,58,-1,-1
26,67,83,-1
45,75,-1,-1
67,32,11,58
33,15,15,3
3,3,18,1
15,40,36,-1
18,18,18,25
63,63,67,67
22,22,22,67
52,72,72,40
49,49,49,42
35,35,35,35
48,76,76,84
87,19,21,-1
77,77,68,-1
51,51,11,-1
96,50,50,68
4,4,4,4
56,56,14,-1
9,33,-1,-1
59,59,59,97
60,60,60,16
73,73,73,58
17,17,17,17
70,97,97,97
85,25,-1,-1
98,26,-1,-1
39,39,39,68
80,33,-1,-1
39,39,70,-1
67,67,67,73
60,8,14,16
31,31,1,1
10,27,-1,-1
62,50,50,67
13,14,76,-1
62,62,26,-1
1,1,35,-1
88,29,-1,-1
11,11,11,11
62,62,62,11
89,7,-1,-1
49,73,-1,-1
66,36,36,55
33,77,84,84
25,25,25,62
76,15,-1,-1
28,90,8,-1
28,28,3,11
8,62,-1,-1
51,51,67,-1
28,27,-1,-1
9,9,9,32
30,30,30,18
55,55,0,-1
41,75,75,75
2,26,-1,-1
69,53,-1,-1
39,84,-1,-1
17,17,17,17
47,47,97,-1
19,43,-1,-1
66,66,66,66
2,2,32,-1
41,41,41,41
57,57,75,47
75,75,30,4
33,19,18,-1
23,40,-1,-1
90,47,75,75
48,54,73,73
71,59,59,59
93,79,79,-1
43,15,-1,-1
93,73,-1,-1
30,0,-1,-1
44,55,55,0
1,1,1,1
49,49,49,76
21,7,-1,-1
45,45,91,-1
88,18,18,65
91,19,14,16
36,36,36,68
19,19,19,53
63,16,-1,-1
58,58,68,-1
73,83,-1,-1
84,98,98,98
53,67,67,67
42,73,-1,-1
3,18,-1,-1
48,90,19,-1
33,42,-1,-1
13,70,3,-1
71,76,-1,-1
17,17,17,17
8,8,8,30
58,19,19,19
14,14,11,11
25,25,90,-1
87,98,98,98
8,81,15,79
14,29,73,-1
56,58,72,-1
82,18,-1,-1
59,96,-1,-1
47,47,97,7
6,6,6,6
46,16,-1,-1
59,65,-1,-1
91,16,-1,-1
76,14,18,-1
30,42,-1,-1
37,37,37,18
36,36,32,-1
90,90,90,18
20,20,20,20
14,16,-1,-1
40,43,-1,-1
10,61,61,35
76,76,76,68
2,2,97,-1
83,72,53,53
27,32,-1,-1
40,97,97,49
51,7,69,-1
45,45,30,-1
59,50,-1,-1
4,65,-1,-1
75,11,8,8
51,51,51,19
22,0,-1,-1
43,43,43,1
65,65,76,76
58,58,58,58
87,7,7,7
43,18,-1,-1
97,75,42,-1
37,37,35,98
10,10,40,40
47,55,-1,-1
84,84,84,91
20,20,20,18
45,43,-1,-1
82,90,-1,-1
24,27,-1,-1
28,28,28,28
6,73,-1,-1
12,21,-1,-1
50,91,-1,-1
53,53,53,53
64,65,65,65
18,47,47,58
9,8,-1,-1
93,29,79,-1
17,75,8,8
99,99,97,97
55,75,-1,-1
26,26,26,98
80,54,0,0
16,16,68,93
26,62,-1,-1
69,69,79,79
30,30,88,36
17,8,-1,-1
27,27,98,98
68,50,26,-1
87,87,15,91
91,36,-1,-1
77,21,-1,-1
81,55,-1,-1
73,29,29,8
18,18,1,-1
47,47,25,25
1,25,25,25
63,0,0,0
